Date	Time	Temp.(degC)	Pressure(Torr)
2018-08-07	08:55:01	23.700001	0.063442
2018-08-07	08:56:01	24.100000	0.062734
2018-08-07	08:57:01	24.299999	0.063442
2018-08-07	08:58:01	24.100000	0.063442
2018-08-07	08:59:01	24.400000	0.063442
2018-08-07	09:00:01	24.100000	0.063442
2018-08-07	09:01:01	2488617243634967827446685537140736.000000	0.062734
2018-08-07	09:02:01	2529815888142385282995328391315456.000000	0.062734
2018-08-07	09:03:02	2442981822026751568992804221747200.000000	0.063442
2018-08-07	09:04:01	2539323267644097003506553665355776.000000	0.062734
2018-08-07	09:05:01	2456292153329147977708519605403648.000000	0.062734
2018-08-07	09:06:01	24.000000	0.062734
2018-08-07	09:07:01	24.000000	0.062734
2018-08-07	09:08:02	24.000000	0.062734
2018-08-07	09:09:01	24.100000	0.063442
2018-08-07	09:10:01	24.000000	0.062734
2018-08-07	09:11:02	2525379111041586480090089930096640.000000	0.064158
2018-08-07	09:12:01	24.299999	0.028592
2018-08-07	09:13:01	2458193629229490321810764660211712.000000	0.026432
2018-08-07	09:14:01	24.299999	0.044297
2018-08-07	09:15:01	2536154141143526430002811907342336.000000	0.041412
2018-08-07	09:16:02	24.299999	0.052420
2018-08-07	09:17:01	24.400000	0.052420
2018-08-07	09:18:01	23.900000	0.053012
2018-08-07	09:19:02	24.400000	0.052420
2018-08-07	09:20:01	24.100000	0.047383
2018-08-07	09:21:01	2577986610951058000252203113119744.000000	0.051257
2018-08-07	09:22:01	2461362755730060895314506418225152.000000	0.005873
2018-08-07	09:23:01	2583057213351970917858189925941248.000000	0.004010
2018-08-07	09:24:01	2485448117134397253942943779127296.000000	0.003834
2018-08-07	09:25:01	2439812695526180995489062463733760.000000	0.003965
2018-08-07	09:26:01	2428403840124126930875592134885376.000000	7.486003
2018-08-07	09:27:01	2456292153329147977708519605403648.000000	0.291995
2018-08-07	09:28:01	2558971851947634559229752565039104.000000	0.031279
2018-08-07	09:29:01	2475306912332571418730970153484288.000000	0.005191
2018-08-07	09:30:01	2431572966624697504379333892898816.000000	0.004799
2018-08-07	09:31:02	2571648357949916853244719597092864.000000	0.004537
2018-08-07	09:32:01	2477208388232913762833215208292352.000000	0.004436
2018-08-07	09:33:01	2453123026828577404204777847390208.000000	0.004338
2018-08-07	09:34:01	2452489201528463289504029495787520.000000	0.004289
2018-08-07	09:35:01	2543126219444781691711043774971904.000000	0.004241
2018-08-07	09:36:01	2426502364223784586773347080077312.000000	0.004147
2018-08-07	09:37:01	2461362755730060895314506418225152.000000	0.004194
2018-08-07	09:38:01	2558971851947634559229752565039104.000000	0.004147
2018-08-07	09:39:01	2502561400237478350863149272399872.000000	0.004147
2018-08-07	09:40:01	2483546641234054909840698724319232.000000	0.004101
2018-08-07	09:41:01	2448686249727778601299539386171392.000000	0.004101
2018-08-07	09:42:01	2560873327847976903331997619847168.000000	0.004101
2018-08-07	09:43:01	2570380707349688623843222893887488.000000	0.004101
2018-08-07	09:44:01	2523477635141244135987844875288576.000000	0.004101
2018-08-07	09:45:01	2569746882049574509142474542284800.000000	0.004055
2018-08-07	09:46:02	2576718960350829770850706409914368.000000	0.004055
2018-08-07	09:47:01	2465165707530745583518996527841280.000000	0.004055
2018-08-07	09:48:01	2538055617043868774105056962150400.000000	0.004010
2018-08-07	09:49:01	2538055617043868774105056962150400.000000	0.004055
2018-08-07	09:50:01	2473405436432229074628725098676224.000000	0.004010
2018-08-07	09:51:01	2483546641234054909840698724319232.000000	0.004010
2018-08-07	09:52:02	2478476038833141992234711911497728.000000	0.004010
2018-08-07	09:53:01	2440446520826295110189810815336448.000000	0.004010
2018-08-07	09:54:01	2458193629229490321810764660211712.000000	0.004010
2018-08-07	09:55:02	2470236309931658501124983340662784.000000	0.003965
2018-08-07	09:56:01	2476574562932799648132466856689664.000000	0.004010
2018-08-07	09:57:01	2564676279648661591536487729463296.000000	0.004010
2018-08-07	09:58:01	2454390677428805633606274550595584.000000	0.004010
2018-08-07	09:59:01	2543126219444781691711043774971904.000000	0.003965
2018-08-07	10:00:01	2554535074846835756324514103820288.000000	0.004010
2018-08-07	10:01:01	2442347996726637454292055870144512.000000	0.004010
2018-08-07	10:02:01	2477842213533027877533963559895040.000000	0.004010
2018-08-07	10:03:01	2530449713442499397696076742918144.000000	0.004010
2018-08-07	10:04:01	2524111460441358250688593226891264.000000	0.004010
2018-08-07	10:05:01	2464531882230631468818248176238592.000000	0.225554
2018-08-07	10:06:02	2442981822026751568992804221747200.000000	0.018664
2018-08-07	10:07:01	2501927574937364236162400920797184.000000	0.013784
2018-08-07	10:08:01	2477208388232913762833215208292352.000000	0.011648
2018-08-07	17:47:01	2506364352038163039067639382016000.000000	0.015772
2018-08-07	17:48:01	2455658328029033863007771253800960.000000	0.015950
2018-08-07	17:49:01	2543126219444781691711043774971904.000000	0.015950
2018-08-07	17:50:01	2532351189342841741798321797726208.000000	0.015950
2018-08-07	17:51:01	2433474442525039848481578947706880.000000	0.015950
2018-08-07	17:52:01	2453756852128691518905526198992896.000000	0.015772
2018-08-07	17:53:01	2501293749637250121461652569194496.000000	0.015950
2018-08-07	17:54:01	2557070376047292215127507510231040.000000	0.015772
2018-08-07	17:55:01	2585592514552427376661183332352000.000000	0.015772
2018-08-07	17:56:01	2484814291834283139242195427524608.000000	0.015772
2018-08-07	17:57:01	2582423388051856803157441574338560.000000	0.015772
2018-08-07	17:58:01	2509533478538733612571381140029440.000000	0.015772
2018-08-07	17:59:01	2501927574937364236162400920797184.000000	0.015772
2018-08-07	18:00:01	2507632002638391268469136085221376.000000	0.015772
2018-08-07	18:01:02	2494955496636108974454169053167616.000000	0.015772
2018-08-07	18:02:01	2574817484450487426748461355106304.000000	0.015772
2018-08-07	18:03:01	2557704201347406329828255861833728.000000	0.015772
2018-08-07	18:04:01	2515871731539874759578864656056320.000000	0.015772
2018-08-07	18:05:01	2507632002638391268469136085221376.000000	0.015772
2018-08-07	18:06:01	2555168900146949871025262455422976.000000	0.015596
2018-08-07	18:07:01	2458193629229490321810764660211712.000000	0.015596
2018-08-07	18:08:01	2511434954439075956673626194837504.000000	0.015596
2018-08-07	18:09:01	2450587725628120945401784440979456.000000	0.015596
2018-08-07	18:10:01	2565943930248889820937984432668672.000000	0.015596
2018-08-07	18:11:01	2444883297927093913095049276555264.000000	0.015772
2018-08-07	18:12:01	2463264231630403239416751473033216.000000	0.015596
2018-08-07	18:13:01	2558971851947634559229752565039104.000000	0.015596
2018-08-07	18:14:01	2427770014824012816174843783282688.000000	0.015596
2018-08-07	18:15:01	2453123026828577404204777847390208.000000	0.015421
2018-08-07	18:16:01	2444883297927093913095049276555264.000000	0.015596
2018-08-07	18:17:01	2471503960531886730526480043868160.000000	0.015596
2018-08-07	18:18:01	2529815888142385282995328391315456.000000	0.015421
2018-08-07	18:19:01	2517139382140102988980361359261696.000000	0.015421
2018-08-07	18:20:01	2433474442525039848481578947706880.000000	0.015421
2018-08-07	18:21:01	2579254261551286229653699816325120.000000	0.015421
2018-08-07	18:22:01	2532985014642955856499070149328896.000000	0.015249
2018-08-07	18:23:01	2518407032740331218381858062467072.000000	0.015421
2018-08-07	18:24:01	2529182062842271168294580039712768.000000	0.015249
2018-08-07	18:25:01	2555802725447063985726010807025664.000000	0.015249
2018-08-07	18:26:02	2564042454348547476835739377860608.000000	0.015249
2018-08-07	18:27:01	2522209984541015906586348172083200.000000	0.015249
2018-08-07	18:28:01	2436643569025610421985320705720320.000000	0.015249
2018-08-07	18:29:01	2497490797836565433257162459578368.000000	0.015421
2018-08-07	18:30:01	2480377514733484336336956966305792.000000	0.015249
2018-08-07	18:31:01	2526646761641814709491586633302016.000000	0.015079
2018-08-07	18:32:01	2525379111041586480090089930096640.000000	0.015079
2018-08-07	18:33:02	2510801129138961841972877843234816.000000	0.015079
2018-08-07	18:34:01	2472137785832000845227228395470848.000000	0.015079
2018-08-07	18:35:01	2562140978448205132733494323052544.000000	0.015079
2018-08-07	18:36:01	2455658328029033863007771253800960.000000	0.015079
2018-08-07	18:37:01	2565310104948775706237236081065984.000000	0.014911
2018-08-07	18:38:01	2576085135050715656149958058311680.000000	0.014911
2018-08-07	18:39:01	2521576159240901791885599820480512.000000	0.014911
2018-08-07	18:40:02	2501927574937364236162400920797184.000000	0.014911
2018-08-07	18:41:01	2510167303838847727272129491632128.000000	0.014744
2018-08-07	18:42:01	2474039261732343189329473450278912.000000	0.014744
2018-08-07	18:43:01	2454390677428805633606274550595584.000000	0.014744
2018-08-07	18:44:01	2439812695526180995489062463733760.000000	0.014580
2018-08-07	18:45:02	2517773207440217103681109710864384.000000	0.014580
2018-08-07	18:46:01	2436009743725496307284572354117632.000000	0.014417
2018-08-07	18:47:01	2468334834031316157022738285854720.000000	0.014417
2018-08-07	18:48:02	2489251068935081942147433888743424.000000	0.014256
2018-08-07	18:49:01	2582423388051856803157441574338560.000000	0.014097
2018-08-07	18:50:01	2508899653238619497870632788426752.000000	0.014097
2018-08-07	18:51:02	2522843809841130021287096523685888.000000	0.014256
2018-08-07	18:52:01	2527280586941928824192334984904704.000000	0.013940
2018-08-07	18:53:01	2523477635141244135987844875288576.000000	0.013940
2018-08-07	18:54:01	2484814291834283139242195427524608.000000	0.013784
2018-08-07	18:55:01	2520308508640673562484103117275136.000000	0.013630
2018-08-07	18:56:01	2526012936341700594790838281699328.000000	0.013630
2018-08-07	18:57:01	2451221550928235060102532792582144.000000	0.013630
2018-08-07	18:58:01	2551999773646379297521520697409536.000000	0.013478
2018-08-07	18:59:01	2575451309750601541449209706708992.000000	0.013630
2018-08-07	19:00:01	2473405436432229074628725098676224.000000	0.013478
2018-08-07	19:01:01	2515237906239760644878116304453632.000000	0.013630
2018-08-07	19:02:01	2538055617043868774105056962150400.000000	0.013478
2018-08-07	19:03:01	2474039261732343189329473450278912.000000	0.013478
2018-08-07	19:04:01	2491152544835424286249678943551488.000000	0.013478
2018-08-07	19:05:01	2475306912332571418730970153484288.000000	0.013630
2018-08-07	19:06:01	2569113056749460394441726190682112.000000	0.013478
2018-08-07	19:07:01	2454390677428805633606274550595584.000000	0.013630
2018-08-07	19:08:01	2545027695345124035813288829779968.000000	0.013630
2018-08-07	19:09:01	2461362755730060895314506418225152.000000	0.013630
2018-08-07	19:10:01	2429037665424241045576340486488064.000000	0.013630
2018-08-07	19:11:01	2524111460441358250688593226891264.000000	0.013630
2018-08-07	19:12:01	2487349593034739598045188833935360.000000	0.013630
2018-08-07	19:13:01	2483546641234054909840698724319232.000000	0.013784
2018-08-07	19:14:01	2484180466534169024541447075921920.000000	0.013784
2018-08-07	19:15:02	2521576159240901791885599820480512.000000	0.013784
2018-08-07	19:16:01	2543760044744895806411792126574592.000000	0.013630
2018-08-07	19:17:01	2536154141143526430002811907342336.000000	0.013784
2018-08-07	19:18:01	2429671490724355160277088838090752.000000	0.013940
2018-08-07	19:19:01	2549464472445922838718527290998784.000000	0.013940
2018-08-07	19:20:01	2463898056930517354117499824635904.000000	0.013940
2018-08-07	19:21:01	2577352785650943885551454761517056.000000	0.013940
2018-08-07	19:22:01	2428403840124126930875592134885376.000000	0.013784
2018-08-07	19:23:01	2511434954439075956673626194837504.000000	0.013784
2018-08-07	19:24:01	2500659924337136006760904217591808.000000	0.013784
2018-08-07	19:25:01	2427770014824012816174843783282688.000000	0.013940
2018-08-07	19:26:01	2452489201528463289504029495787520.000000	0.013940
2018-08-07	19:27:01	2579888086851400344354448167927808.000000	0.013784
2018-08-07	19:28:01	2519674683340559447783354765672448.000000	0.013784
2018-08-07	19:29:01	2513336430339418300775871249645568.000000	0.013630
2018-08-07	19:30:01	2558971851947634559229752565039104.000000	0.013630
2018-08-07	19:31:01	2551999773646379297521520697409536.000000	0.013630
2018-08-07	19:32:01	2520308508640673562484103117275136.000000	0.013478
2018-08-07	19:33:01	2434742093125268077883075650912256.000000	0.013630
2018-08-07	19:34:01	2572282183250030967945467948695552.000000	0.013630
2018-08-07	19:35:01	2530449713442499397696076742918144.000000	0.013478
2018-08-07	19:36:01	2442347996726637454292055870144512.000000	0.013478
2018-08-07	19:37:01	2539323267644097003506553665355776.000000	0.013478
2018-08-07	19:38:02	2545027695345124035813288829779968.000000	0.013478
2018-08-07	19:39:01	2545661520645238150514037181382656.000000	0.013328
2018-08-07	19:40:01	2529182062842271168294580039712768.000000	0.013478
2018-08-07	19:41:01	2486715767734625483344440482332672.000000	0.013478
2018-08-07	19:42:01	101.099998	0.013328
2018-08-07	19:43:01	99.699997	0.012886
2018-08-07	19:44:02	98.199997	0.012459
2018-08-07	19:45:01	96.500000	0.011779
2018-08-07	19:46:01	94.800003	0.011137
2018-08-07	19:47:02	93.099998	0.010648
2018-08-07	19:48:01	91.400002	0.010066
2018-08-07	19:49:01	89.800003	0.009624
2018-08-07	19:50:02	88.400002	0.009202
2018-08-07	19:51:01	86.900002	0.008798
2018-08-07	19:52:01	2527914412242042938893083336507392.000000	0.008412
2018-08-07	19:53:01	84.000000	0.008133
2018-08-07	19:54:01	82.900002	0.007864
2018-08-07	19:55:01	81.500000	0.007603
2018-08-07	19:56:01	80.199997	0.007351
2018-08-07	19:57:01	79.099998	0.007108
2018-08-07	19:58:01	77.900002	0.006950
2018-08-07	19:59:01	76.500000	0.006720
2018-08-07	20:00:01	75.500000	0.006498
2018-08-07	20:01:01	74.300003	0.006353
2018-08-07	20:02:01	2529182062842271168294580039712768.000000	0.006282
2018-08-07	20:03:02	72.300003	0.006143
2018-08-07	20:04:01	71.400002	0.005940
2018-08-07	20:05:01	70.400002	0.005873
2018-08-07	20:06:02	69.400002	0.005743
2018-08-07	20:07:01	29.299999	0.005679
2018-08-07	20:07:43	93.199997	0.005615
2018-08-07	20:08:01	91.000000	0.005553
2018-08-07	20:08:49	85.900002	0.005491
2018-08-07	20:08:54	85.500000	0.005491
2018-08-07	20:08:57	85.199997	0.005491
2018-08-07	20:09:02	84.800003	0.005553
2018-08-07	20:09:09	84.199997	0.005553
2018-08-07	20:10:01	80.300003	0.005491
2018-08-07	20:11:01	76.900002	0.005491
2018-08-07	20:12:01	73.900002	0.005491
2018-08-07	20:13:01	71.300003	0.005553
2018-08-07	20:14:01	69.099998	0.005615
2018-08-07	20:15:01	66.900002	0.005743
2018-08-07	20:16:01	65.099998	0.005808
2018-08-07	20:17:01	63.400002	0.005808
2018-08-07	20:18:01	61.700001	0.005940
2018-08-07	20:19:01	60.200001	0.006007
2018-08-07	20:20:01	58.700001	0.006074
2018-08-07	20:21:01	57.500000	0.006143
2018-08-07	20:22:01	56.099998	0.006282
2018-08-07	20:23:02	54.799999	0.006353
2018-08-07	20:24:01	53.700001	0.006498
2018-08-07	20:25:01	52.599998	0.006571
2018-08-07	20:26:01	51.599998	0.006720
2018-08-07	20:27:01	50.500000	0.006720
2018-08-07	20:28:01	49.500000	0.006873
2018-08-07	20:29:01	48.599998	0.006950
2018-08-07	20:30:01	47.700001	0.007108
2018-08-07	20:31:01	47.200001	0.007269
2018-08-07	20:32:01	46.400002	0.007269
2018-08-07	20:33:01	45.599998	0.007434
2018-08-07	20:34:01	44.900002	0.007518
2018-08-07	20:35:01	44.200001	0.007603
2018-08-07	20:36:02	43.500000	0.007776
2018-08-07	20:37:01	42.900002	0.007864
2018-08-07	20:38:01	42.200001	0.008042
2018-08-07	20:39:01	41.900002	0.008042
2018-08-07	20:40:01	41.299999	0.008133
2018-08-07	20:41:01	40.700001	0.008225
2018-08-07	20:42:01	40.099998	0.008318
2018-08-07	20:43:01	39.599998	0.008412
2018-08-07	20:44:02	39.200001	0.008506
2018-08-07	20:45:01	38.700001	0.008603
2018-08-07	20:46:01	38.099998	0.008603
2018-08-07	20:47:01	37.700001	0.008798
2018-08-07	20:48:01	37.400002	0.008897
2018-08-07	20:49:02	37.000000	0.008998
2018-08-07	20:50:01	36.500000	0.009099
2018-08-07	20:51:01	36.099998	0.009202
2018-08-07	20:52:01	35.799999	0.009306
2018-08-07	20:53:01	35.500000	0.009306
2018-08-07	20:54:01	35.099998	0.009411
2018-08-07	20:55:01	34.799999	0.009517
2018-08-07	20:56:01	34.500000	0.009624
2018-08-07	20:57:01	34.200001	0.009624
2018-08-07	20:58:01	33.900002	0.009733
2018-08-07	20:59:01	33.599998	0.009843
2018-08-07	21:00:02	33.400002	0.009843
2018-08-07	21:01:01	33.000000	0.009954
2018-08-07	21:02:01	32.799999	0.009954
2018-08-07	21:03:01	32.500000	0.010066
2018-08-07	21:04:01	32.299999	0.010180
2018-08-07	21:05:02	32.099998	0.010295
2018-08-07	21:06:01	31.900000	0.010295
2018-08-07	21:07:01	31.700001	0.010411
2018-08-07	21:08:01	31.500000	0.010529
2018-08-07	21:09:01	31.299999	0.010529
2018-08-07	21:10:02	31.100000	0.010648
2018-08-07	21:11:01	31.000000	0.010648
2018-08-07	21:12:01	30.799999	0.010768
2018-08-07	21:13:02	30.600000	0.010768
2018-08-07	21:14:01	30.500000	0.010889
2018-08-07	21:15:01	30.299999	0.011012
2018-08-07	21:16:01	30.200001	0.011012
2018-08-07	21:17:01	29.900000	0.011012
2018-08-07	21:18:01	29.799999	0.011137
2018-08-07	21:19:02	29.700001	0.011262
2018-08-07	21:20:01	29.500000	0.011262
2018-08-07	21:21:01	29.400000	0.011262
2018-08-07	21:22:01	29.299999	0.011389
2018-08-07	21:23:01	29.200001	0.011518
2018-08-07	21:24:01	29.000000	0.011518
2018-08-07	21:25:01	28.900000	0.011518
2018-08-07	21:26:02	28.799999	0.011648
2018-08-07	21:27:01	28.700001	0.011648
2018-08-07	21:28:01	28.600000	0.011779
2018-08-07	21:29:01	28.500000	0.011779
2018-08-07	21:30:01	28.500000	0.011779
2018-08-07	21:31:01	28.400000	0.011779
2018-08-07	21:32:01	28.299999	0.011912
2018-08-07	21:33:01	28.200001	0.011912
2018-08-07	21:34:01	28.200001	0.011912
2018-08-07	21:35:01	28.100000	0.012047
2018-08-07	21:36:01	28.000000	0.011912
2018-08-07	21:37:01	27.900000	0.012183
2018-08-07	21:38:01	27.799999	0.012183
2018-08-07	21:39:01	27.799999	0.012183
2018-08-07	21:40:01	27.700001	0.012320
2018-08-07	21:41:01	27.600000	0.012320
2018-08-07	21:42:01	27.600000	0.012320
2018-08-07	21:43:01	27.500000	0.012320
2018-08-07	21:44:02	27.400000	0.012320
2018-08-07	21:45:01	27.400000	0.012320
2018-08-07	21:46:01	27.299999	0.012459
2018-08-07	21:47:01	27.200001	0.012600
2018-08-07	21:48:01	27.200001	0.012600
2018-08-07	21:49:01	27.100000	0.012459
2018-08-07	21:50:01	27.100000	0.012600
2018-08-07	21:51:01	27.000000	0.012600
2018-08-07	21:52:01	27.000000	0.012600
2018-08-07	21:53:01	26.900000	0.012600
2018-08-07	21:54:01	26.900000	0.012600
2018-08-07	21:55:01	26.799999	0.012742
2018-08-07	21:56:01	26.799999	0.012600
2018-08-07	21:57:01	26.799999	0.012886
2018-08-07	21:58:01	26.700001	0.012742
2018-08-07	21:59:01	26.700001	0.012742
2018-08-07	22:00:01	26.700001	0.012742
2018-08-07	22:01:01	26.600000	0.012886
2018-08-07	22:02:02	26.600000	0.012886
2018-08-07	22:03:01	26.500000	0.012886
2018-08-07	22:04:01	26.500000	0.013032
2018-08-07	22:05:01	26.400000	0.012886
2018-08-07	22:06:01	26.400000	0.012886
2018-08-07	22:07:01	26.400000	0.013032
2018-08-07	22:08:01	26.299999	0.013032
2018-08-07	22:09:01	26.299999	0.013032
2018-08-07	22:10:01	26.299999	0.013032
2018-08-07	22:11:01	26.200001	0.013179
2018-08-07	22:12:01	26.200001	0.013032
2018-08-07	22:13:01	26.200001	0.013032
2018-08-07	22:14:01	26.100000	0.013032
2018-08-07	22:15:01	26.100000	0.013032
2018-08-07	22:16:01	26.100000	0.013032
2018-08-07	22:17:01	26.000000	0.013179
2018-08-07	22:18:01	26.000000	0.013179
2018-08-07	22:19:01	26.000000	0.013032
2018-08-07	22:20:02	26.000000	0.013032
2018-08-07	22:21:01	25.799999	0.013032
2018-08-07	22:22:01	25.799999	0.013032
2018-08-07	22:23:02	25.799999	0.013032
2018-08-07	22:24:01	25.799999	0.013032
2018-08-07	22:25:01	25.799999	0.013032
2018-08-07	22:26:01	25.799999	0.013032
2018-08-07	22:27:01	25.799999	0.013032
2018-08-07	22:28:01	25.700001	0.013032
2018-08-07	22:29:01	25.700001	0.013032
2018-08-07	22:30:01	25.700001	0.013032
2018-08-07	22:31:01	25.700001	0.012886
2018-08-07	22:32:01	25.700001	0.012886
2018-08-07	22:33:01	25.700001	0.012886
2018-08-07	22:34:01	25.600000	0.012886
2018-08-07	22:35:01	25.600000	0.012886
2018-08-07	22:36:01	25.600000	0.012886
2018-08-07	22:37:01	25.600000	0.012886
2018-08-07	22:38:01	25.600000	0.012742
2018-08-07	22:39:01	25.500000	0.012886
2018-08-07	22:40:02	25.500000	0.012886
2018-08-07	22:41:01	25.500000	0.012886
2018-08-07	22:42:01	25.500000	0.012742
2018-08-07	22:43:01	25.500000	0.012886
2018-08-07	22:44:01	25.400000	0.012886
2018-08-07	22:45:01	25.400000	0.012886
2018-08-07	22:46:01	25.400000	0.012886
2018-08-07	22:47:01	25.299999	0.012886
2018-08-07	22:48:01	25.299999	0.012886
2018-08-07	22:49:01	25.299999	0.012742
2018-08-07	22:50:01	25.299999	0.012886
2018-08-07	22:51:01	25.200001	0.012886
2018-08-07	22:52:01	25.200001	0.012742
2018-08-07	22:53:01	25.200001	0.012742
2018-08-07	22:54:01	25.200001	0.012742
2018-08-07	22:55:01	25.200001	0.012886
2018-08-07	22:56:01	25.200001	0.012742
2018-08-07	22:57:01	25.200001	0.012886
2018-08-07	22:58:01	25.200001	0.012886
2018-08-07	22:59:01	25.200001	0.012886
2018-08-07	23:00:01	25.200001	0.012742
2018-08-07	23:01:01	25.200001	0.012742
2018-08-07	23:02:01	25.200001	0.012742
2018-08-07	23:03:01	25.200001	0.012886
2018-08-07	23:04:01	25.200001	0.012742
2018-08-07	23:05:01	25.200001	0.012886
2018-08-07	23:06:01	25.200001	0.012742
2018-08-07	23:07:01	25.200001	0.012886
2018-08-07	23:08:01	25.200001	0.012886
2018-08-07	23:09:01	25.200001	0.012742
2018-08-07	23:10:01	25.100000	0.012742
2018-08-07	23:11:01	25.100000	0.012886
2018-08-07	23:12:01	25.100000	0.012742
2018-08-07	23:13:01	25.100000	0.012742
2018-08-07	23:14:02	25.100000	0.012742
2018-08-07	23:15:01	25.100000	0.012742
2018-08-07	23:16:01	25.100000	0.012742
2018-08-07	23:17:01	25.100000	0.012742
2018-08-07	23:18:01	25.100000	0.012742
2018-08-07	23:19:01	25.000000	0.012742
2018-08-07	23:20:01	25.000000	0.012742
2018-08-07	23:21:01	25.000000	0.012742
2018-08-07	23:22:01	25.000000	0.012742
2018-08-07	23:23:02	25.000000	0.012742
2018-08-07	23:24:01	24.900000	0.012600
2018-08-07	23:25:01	24.900000	0.012742
2018-08-07	23:26:01	24.900000	0.012600
2018-08-07	23:27:01	24.900000	0.012742
2018-08-07	23:28:01	24.900000	0.012600
2018-08-07	23:29:02	24.900000	0.012742
2018-08-07	23:30:01	24.900000	0.012600
2018-08-07	23:31:01	24.900000	0.012742
2018-08-07	23:32:02	24.900000	0.012600
2018-08-07	23:33:01	24.900000	0.012742
2018-08-07	23:34:01	24.900000	0.012600
2018-08-07	23:35:01	24.900000	0.012600
2018-08-07	23:36:01	24.900000	0.012600
2018-08-07	23:37:01	24.900000	0.012600
2018-08-07	23:38:01	24.900000	0.012600
2018-08-07	23:39:01	24.900000	0.012600
2018-08-07	23:40:01	24.900000	0.012600
2018-08-07	23:41:02	24.900000	0.012600
2018-08-07	23:42:01	24.900000	0.012742
2018-08-07	23:43:01	24.900000	0.012600
2018-08-07	23:44:01	24.900000	0.012600
2018-08-07	23:45:01	24.900000	0.012600
2018-08-07	23:46:01	24.900000	0.012600
2018-08-07	23:47:01	24.900000	0.012600
2018-08-07	23:48:01	24.900000	0.012600
2018-08-07	23:49:01	24.900000	0.012600
2018-08-07	23:50:01	24.900000	0.012459
2018-08-07	23:51:01	24.799999	0.012600
2018-08-07	23:52:01	24.799999	0.012600
2018-08-07	23:53:01	24.799999	0.012459
2018-08-07	23:54:01	24.799999	0.012600
2018-08-07	23:55:01	24.799999	0.012600
2018-08-07	23:56:01	24.799999	0.012600
2018-08-07	23:57:01	24.799999	0.012459
2018-08-07	23:58:01	24.799999	0.012600
2018-08-07	23:59:01	24.799999	0.012459
2018-08-08	00:00:01	24.799999	0.012459
2018-08-08	00:01:01	24.799999	0.012600
2018-08-08	00:02:02	24.799999	0.012459
2018-08-08	00:03:01	24.799999	0.012459
2018-08-08	00:04:02	24.799999	0.012459
2018-08-08	00:05:01	24.799999	0.012459
2018-08-08	00:06:01	24.799999	0.012459
2018-08-08	00:07:01	24.799999	0.012459
2018-08-08	00:08:01	24.700001	0.012320
2018-08-08	00:09:01	24.700001	0.012320
2018-08-08	00:10:01	24.700001	0.012320
2018-08-08	00:11:01	24.700001	0.012320
2018-08-08	00:12:02	24.700001	0.012459
2018-08-08	00:13:01	24.700001	0.012320
2018-08-08	00:14:01	24.700001	0.012320
2018-08-08	00:15:01	24.700001	0.012320
2018-08-08	00:16:01	24.700001	0.012320
2018-08-08	00:17:01	24.700001	0.012320
2018-08-08	00:18:01	24.700001	0.012183
2018-08-08	00:19:01	24.700001	0.012320
2018-08-08	00:20:01	24.700001	0.012459
2018-08-08	00:21:01	24.700001	0.012320
2018-08-08	00:22:01	24.700001	0.012320
2018-08-08	00:23:01	24.600000	0.012183
2018-08-08	00:24:01	24.600000	0.012320
2018-08-08	00:25:01	24.600000	0.012183
2018-08-08	00:26:01	24.600000	0.012320
2018-08-08	00:27:01	24.600000	0.012183
2018-08-08	00:28:01	24.700001	0.012183
2018-08-08	00:29:01	24.700001	0.012183
2018-08-08	00:30:01	24.700001	0.012047
2018-08-08	00:31:01	24.700001	0.012183
2018-08-08	00:32:01	24.700001	0.012047
2018-08-08	00:33:02	24.600000	0.012183
2018-08-08	00:34:01	24.600000	0.012183
2018-08-08	00:35:01	24.600000	0.012047
2018-08-08	00:36:01	24.600000	0.012047
2018-08-08	00:37:01	24.600000	0.012047
2018-08-08	00:38:01	24.600000	0.012047
2018-08-08	00:39:01	24.600000	0.012047
2018-08-08	00:40:01	24.600000	0.012047
2018-08-08	00:41:02	24.600000	0.012047
2018-08-08	00:42:01	24.600000	0.011912
2018-08-08	00:43:01	24.600000	0.011912
2018-08-08	00:44:01	24.600000	0.011912
2018-08-08	00:45:01	24.500000	0.011912
2018-08-08	00:46:01	24.500000	0.011912
2018-08-08	00:47:01	24.500000	0.011912
2018-08-08	00:48:02	24.500000	0.011779
2018-08-08	00:49:01	24.500000	0.011779
2018-08-08	00:50:01	24.500000	0.011779
2018-08-08	00:51:01	24.500000	0.011912
2018-08-08	00:52:01	24.500000	0.011779
2018-08-08	00:53:01	24.500000	0.011912
2018-08-08	00:54:01	24.500000	0.011912
2018-08-08	00:55:01	24.500000	0.011779
2018-08-08	00:56:01	24.500000	0.011779
2018-08-08	00:57:01	24.500000	0.011779
2018-08-08	00:58:02	24.500000	0.011779
2018-08-08	00:59:01	24.500000	0.011779
2018-08-08	01:00:01	24.500000	0.011779
2018-08-08	01:01:01	24.500000	0.011779
2018-08-08	01:02:01	24.500000	0.011779
2018-08-08	01:03:01	24.500000	0.011779
2018-08-08	01:04:01	24.500000	0.011648
2018-08-08	01:05:02	24.500000	0.011648
2018-08-08	01:06:01	24.500000	0.011648
2018-08-08	01:07:01	24.500000	0.011648
2018-08-08	01:08:01	24.500000	0.011648
2018-08-08	01:09:01	24.500000	0.011648
2018-08-08	01:10:01	24.500000	0.011518
2018-08-08	01:11:01	24.500000	0.011518
